Obj_ID,Obj_name,Obj_desc,Obj_start_year,Obj_end_year,Obj_URL,Obj_img
991.84,Coin,"A British silver three pence coin with an image of a crown and wreath. The obverse of this coin depicts George V's head facing left. Boarding George V is text that reads ""GEORGIVS V.D.G BRITT: OMN: REX F.D.IND:IMP.""",1818,1818,https://niagarahistorical.pastperfectonline.com/Webobject/46E1C14D-5BD6-4C36-B668-297860516120,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991840.jpg
991.845,Coin,"A silver six pence coin with a wreath design and British crown on one side, on the obverse side is a portrait of Edward VII (1841-1910). Around the portrait image reads ""EDWARDVS VII DEI GRA BRITT: OMN: REX FID. DEF IND: IMP."" This coin dates to 1908.",1908,1908,https://niagarahistorical.pastperfectonline.com/Webobject/06D07F30-A528-4CEE-9A57-919984752640,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991845.jpg
991.871,Coin,"An American one cent coin with the words ""United States of America"" round the coin edge, and decorated with an image of a wreath and ""One Cent"" written in the middle. On the other side is an image of a female face surrounded by thirteen stars. Written on the crown on the female head reads ""Liberty"". This coin is dated to 1831.",1831,1831,https://niagarahistorical.pastperfectonline.com/Webobject/BB6808BA-D015-4562-B947-444860166500,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991871.jpg
991.872,Coin,"An American one cent coin with the words ""United States of America"" round the coin edge, and decorated with an image of a wreath and ""One Cent"" written in the middle. On the other side is an image of a female face surrounded by thirteen stars. Written on the crown on the female head reads ""Liberty"". This coin is dated 1832.",1832,1832,https://niagarahistorical.pastperfectonline.com/Webobject/D4B3ADFA-5EB3-494E-8D4D-494223596810,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991872.jpg
991.873,Coin,"An American one cent coin with the words ""United States of America"" round the coin edge, and decorated with an image of a wreath and ""One Cent"" written in the middle. On the other side is an image of a female face surrounded by thirteen stars. Written on the crown on the female head reads ""Liberty"". This coin is dated 1833.",1833,1833,https://niagarahistorical.pastperfectonline.com/Webobject/7984970E-B720-4131-BB2A-504910169196,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991873.jpg
991.875,Coin,"An American one cent coin with the words ""United States of America"" round the coin edge, and decorated with an image of a wreath and ""One Cent"" written in the middle. On the other side is an image of a female face surrounded by thirteen stars. Written on the crown on the female head reads ""Liberty"". This coin is dated 1835.",1835,1835,https://niagarahistorical.pastperfectonline.com/Webobject/000BEC31-4A9F-4D83-B2D2-246617583080,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991875.jpg
991.878,Coin,"An American one cent coin with the words ""United States of America"" round the coin edge, and decorated with an image of a wreath and ""One Cent"" written in the middle. On the other side is an image of a female face surrounded by thirteen stars. Written on the crown on the female head reads ""Liberty"". This coin is dated 1839.",1839,1839,https://niagarahistorical.pastperfectonline.com/Webobject/674B922E-AFC2-44E1-965D-190415347768,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991878.jpg
991.879,Coin,"An American one cent coin with the words ""United States of America"" round the coin edge which is very faded, and decorated with an image of a wreath and ""One Cent"" written in the middle. On the other side is an image of a female face surrounded by thirteen stars. Written on the crown on the female head reads ""Liberty"". This coin is dated 1840.",1840,1840,https://niagarahistorical.pastperfectonline.com/Webobject/1FAEF00F-D7DD-4CEF-BD71-181292977560,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991879.jpg
991.992,Coin,This is a 5 kopeck Russian coin dated 1876 and features the Russian coat of arms on one side.,1876,1876,https://niagarahistorical.pastperfectonline.com/Webobject/9B29EFDD-BCB3-4F19-8D7E-471492491085,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/991992.jpg
992.005,Badge,"This is an officer's gold plated shako plate. The design shows the Royal cipher surmounted by a crown and encircled by a belt that has ""ROYAL REG. OF ARTILLERY"" inscribed on it.  This plate was found on the Camp Niagara grounds and is dated circa 1815.",1815,1815,https://niagarahistorical.pastperfectonline.com/Webobject/10238C55-8B8F-492C-B1CE-463800333013,https://s3.amazonaws.com/pastperfectonline/images/museum_74/021/thumbs/992005-3.jpg
992.006,Hat,A unique style women's hat made up of coloured ribbion laid over a net and covered with a finer green net. The ribbons come to a bow on the backside of the hat.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/FDB2F134-5CF9-440E-BFF4-680126202088,https://s3.amazonaws.com/pastperfectonline/images/museum_74/051/thumbs/992006.jpg
992.018,Ribbon,"These are odds and ends from Mrs. Usher's sewing box. It contains pink, blue, green, beige, and purple ribbon.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/7C0F68A7-C0AE-4320-82B2-220851586889,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/992018.jpg
992.019,Ribbon,"These are odds and ends from Mrs. Usher's sewing box. There are pink, yellow, and white woven ribbon.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/2CD8013A-27F4-4403-98FC-559665979100,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/992019.jpg
992.02,Ribbon,"These are odds and ends from Mrs. Usher's sewing box. There are beige, brown, white and faded purple woven ribbon.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/39E0882A-2036-4EDC-9E40-893236877321,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/992020.jpg
992.021,Ribbon,This is a dusty rose woven ribbon.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/7377C56F-0155-4B25-8B3A-336856624882,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/992021.jpg
992.023,Pattern:Neddlework,Needlework Pattern. From Mrs. Ushers Sewing Box. Off-White Tracing paper with floral decorative design.,1935,1935,https://niagarahistorical.pastperfectonline.com/Webobject/D30CB0A5-18EA-42B2-9F54-298147335214,https://s3.amazonaws.com/pastperfectonline/images/museum_74/062/thumbs/992023.jpg
992.024,Pattern:Neddlework,Needlework Pattern. Off-white tracing paper with floral print. Diagonally set in a square.  From Mrs. Usher's sewing box,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/56D83850-33F6-4998-A5DE-275522857817,https://s3.amazonaws.com/pastperfectonline/images/museum_74/062/thumbs/992024.jpg
992.026,Pattern:Needlework,Needlework Pattern. From Mrs. Ushers sewing box. Tracing paper with decorative pattern. Creator Boynton and Turner's transfers.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/B82C2245-C3AA-4139-A72A-980117186451,https://s3.amazonaws.com/pastperfectonline/images/museum_74/062/thumbs/992026.jpg
992.027,Pattern:Needlework,Needlework Pattern. From Mrs. Ushers Sewing Box. Tracing paper with floral pattern.  Deighton's Improved Transfer.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/DE850C3B-140D-4ED0-A638-184517272774,https://s3.amazonaws.com/pastperfectonline/images/museum_74/062/thumbs/992027.jpg
992.095,Tag:Dog,"This brass, clover-shaped dog tag is engraved: Dog Tax - Markrite - 214 - 1946.",1946,1946,https://niagarahistorical.pastperfectonline.com/Webobject/922F2F82-0422-4883-9EE4-117080721660,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/992095.jpg
992.157,Necklace:Pearl,"Pearl necklace with a single strand of seventy pearls, attaches with a gold clasp.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/65FC066D-2E58-4934-9A84-903900942700,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/992157.jpg
992.191,Tent Peg,"A tent peg used at Camp Niagara (presumably during the First World War). The peg is made of oak and iron and has manufacturer markings on it reading ""C.C. Co., 1915"".",1915,1915,https://niagarahistorical.pastperfectonline.com/Webobject/2A2D11BD-5E8A-4C56-A4DC-295183294429,https://s3.amazonaws.com/pastperfectonline/images/museum_74/033/thumbs/992191-2.jpg
993.052,Coverlet,"This coverlet is was made for Catharine Clement (nee Markle,1803-1892) who married Adam Crysler Clement in 1823 in Niagara. This coverlet was professionally Woven for Catharine by Moses Grobb using the pattern Flower Baskets with a border of Flowing Florals. The introduction of the jacquard loom in the early 1800s revolutionized weaving by simplifying the production of complex patterns by using punched or cut cards that guided the weaving process. The first use of a jacquard loom in Canada was in 1834, by Wilhelm Armbrust at his shop near Jordan, Ontario. He, like other early weavers, prepared his own patterns and cut the cards for his loom. Due to the complexity of jacquard woven coverlets, the profession became male dominated. However, professional women coverlet weavers are not totally unknown, but the more common role of women was in the preparation of the wool, spinning and dyeing it, before it was given to a weaver to be transformed into a coverlet.",1860,1860,https://niagarahistorical.pastperfectonline.com/Webobject/C373751F-220A-4721-B5BA-521444844409,https://s3.amazonaws.com/pastperfectonline/images/museum_74/077/thumbs/993052-5.jpg
993.507,Cape:Lace,A beige lace cape with floral design and scalloped edges. The cape is gathered at the top with ends for tightening.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/918185D1-9109-42A5-8746-832986276417,https://s3.amazonaws.com/pastperfectonline/images/museum_74/049/thumbs/993507.jpg
993.549,Trunk,A hide covered trunk with hump top and metal handle. The trunk is decorated with metal tacks on top and sides. The front of the trunk has a lock with key hole and cover. The inside can tell us much about the time period of this trunk as it is lined with old newspapers from New York State.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/ACB1A66A-0E25-4CEC-B67D-151366013770,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/993549.jpg
993.551,Nightgown,"A white linen nightgown with a front that opens with small plears. The gown is decorated with eyelet lace on the shoulders, neckline, and cuffs. The nightgown belonged to Mrs. William Timothy Healy, 1873-1942.",1900,1900,https://niagarahistorical.pastperfectonline.com/Webobject/6B6985EA-1427-459C-BD7D-951747636680,https://s3.amazonaws.com/pastperfectonline/images/museum_74/048/thumbs/993551.jpg
994.006,Brooch,"This jet, oval-shaped brooch has a scalloped edged and is engraved ""Forget me not"" in the centre.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/D007E937-818E-4433-9468-424431957819,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994006.jpg
994.164,Ribbon:Commemorative,"This is a grey ribbon with blue printing. The print says, ""O.H.S."" It is a ribbon from the Ontario Historical Society.",1931,1931,https://niagarahistorical.pastperfectonline.com/Webobject/DF0550A6-11B8-4353-BCB9-214126314398,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994164.jpg
994.166,Ribbon:Commemorative,"This is a green ribbon with black printing. The printing says, ""Ontario Historical Society St. Catharines, Ontario June 22, 23, 24, 1932"".",1932,1932,https://niagarahistorical.pastperfectonline.com/Webobject/53DFD57D-A4C5-44E1-A435-974328562140,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994166.jpg
994.169,Ribbon:Commemorative,"This is a cream ribbon with blue printing. The blue emblem contains printing that reads, ""The Niagara County Grammar School, Established 1808, Incorporated 1853"". Below the emblem is print that says, ""Niagara High School Centenary August 28th, 1908. Reception Committee"".",1908,1908,https://niagarahistorical.pastperfectonline.com/Webobject/3C3D4DDC-7F1F-463A-8F61-753653882340,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994169.jpg
994.37,Tablecloth,"White cotton tablecloth used for a toy tea table. The cloth has a white embrodery patterned insert along two edges. There is a 701 marked in black on one edge, a possible laundry mark.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/0F0FB659-A489-473C-98E0-594782560631,https://s3.amazonaws.com/pastperfectonline/images/museum_74/051/thumbs/994370.jpg
994.412,Extinguisher:Fire,"Fire Extinguisher. A rectangular box holds the actual fire/water pump. It has a leather hose with brass nozzle. In addition, a long wooden handle for manual pumping action. The wooden box is painted white on the inside and black on the outside. Box Measurements: 42.5 X 116.5 X 28 CM.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/7FD8BC84-D73C-4F24-BAEB-321850022222,https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/thumbs/994412.jpg
994.419,Painting:Watercolour,"Portrait of Janet Carnahan, Niagara-on-the Lake by Owen Staples. Watercolour, black and white wash.Born in Stamford, Ontario,  Janet moved to Niagara-on-the-Lake with her family when she was two. At the age of sixteen, she was certified as a teacher, beginning a 45 year career in teaching that would end in 1900. She taught in Niagara, Brantford, Kingston and Peterborough prior to taking up the post of Principal, at the age of 32, for the Niagara Public School in 1872. She was the first female Principal in Niagara. This appointment sparked local opposition, but she soon proved her ability to take up the task.  After 6 years, she became the Assistant Principal at the Niagara Grammar (High) School, holding the position for 23 years (with only 2 weeks absence). Society President for 30 years. A professional historian by early twentieth century standards, Janet was an avid researcher and writer, both editing and contributing to the Society's historical pamphlets. Her books include the histories of St. Mark's and St. Andrew's Churches (1892, 1894) and the History of Niagara (1914), which is still regarded as the best resource for local history. Under her guidance, the organization amassed a collection of significant artefacts related to the history of Niagara-on-the-Lake and the Niagara Region. She even became the curator of the collection, a position she held for 25 years. Owen Staples (1866-1949) was a Canadian painter, etcher, pastelist, political cartoonist, author, musician and naturalist. He moved to Toronto in 1885 and began working for the Toronto Telegram as a staff artist, reporter and political cartoonist. He also did illustrations for the J. Ross Robertson Collection.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/D691BF4D-916F-419D-A473-553335026130,https://s3.amazonaws.com/pastperfectonline/images/museum_74/056/thumbs/994419.jpg
994.428,Table,"This table was made by Joseph Gengenbach, a German born French cabinet maker. The table is small and made of dark varnished wood. It is adjustable, as the overhanging leaves and one of the legs move to change the table size. It is 73 cm in height, 27.2 cm in length, and 69.7 cm across (each leaf is 20.75 cm in length). The bottom has the Gengenbach signature stamp ""Canabas"" but the last letter is somewhat indistinguishable. The stamp ""JME"", from the French guild of cabinetmakers ""Jurande des Menuisiers-eboniste"", of which Gengenbach earned the title of Master, is also present. The table is telling of Gengenbach's technical capabilities. Although there is little decoration to this piece, he is well-known for his fine decorative work.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/B151628A-44B4-4998-9C99-161440728090,https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/thumbs/994428.jpg
994.454,Seal:Wax,"A red wax stamp printed onto cardboard. The stamp reads ""The Niagara Country Grammar School, established 1808, incorporated 1853."" The seal was found in an envelope that was addressed to the Niagara Historical Society. Pictured on the stamp is a book, compass, ink pot, quill, telescope and globe.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/619438C2-06BF-46E5-8B5E-633920321107,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994454.jpg
994.459,Coin,This 1942 Canadian copper penny features crossing maple leafs on one side and a profile of King George on the reverse.,1942,1942,https://niagarahistorical.pastperfectonline.com/Webobject/5F09734D-DDC1-4668-A239-514999062340,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994459.jpg
994.46,Coin,"1861 British one penny with Queen Victoria profile on one side and a gladiator with ships in the background on the reverse. Words encircling Queen Victoria's head: ""Victoria D:G: Britt: Reg: F:D:"".",1861,1861,https://niagarahistorical.pastperfectonline.com/Webobject/66C50E7A-892E-488E-B055-579350106052,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994460.jpg
994.461,Coin,"This British 1918 Copper One Penny features a gladiator on one side and a profile of King George V on the reverse. Words encircling King George V's head read ""GEORGIUS V DEI GRA: BRITT: OMN: REX FID: DEF: IND: IMP:"".",1918,1918,https://niagarahistorical.pastperfectonline.com/Webobject/AB15CD51-C60C-4273-9511-591788337325,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994461.jpg
994.462,Coin,This 1900 British one penny features a gladiator on one side and a profile of Queen Victoria on the reverse.,1900,1900,https://niagarahistorical.pastperfectonline.com/Webobject/37E29F3B-509F-413E-AF36-443818172051,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994462.jpg
994.463,Coin,Canadian Penny from 1939 with maple leaves on one side and King George V's profile on the other.,1939,1939,https://niagarahistorical.pastperfectonline.com/Webobject/1ACD2D69-532F-4261-852B-328044229490,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994463.jpg
994.464,Coin,1891 Canadian penny with Queen Victoria on reverse.,1891,1891,https://niagarahistorical.pastperfectonline.com/Webobject/145D6FC9-D9A3-4CD4-880E-486915817447,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994464.jpg
994.465,Coin,1918 French single Franc.,1918,1918,https://niagarahistorical.pastperfectonline.com/Webobject/DF927608-B084-40EE-9CB8-473483148327,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994465.jpg
994.466,Coin,1921 Canadian ten cent coin.,1921,1921,https://niagarahistorical.pastperfectonline.com/Webobject/7FB2C0D1-C872-4E21-916D-719351532000,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994466.jpg
994.467,Coin,1897 French 10 centimes coin.,1897,1897,https://niagarahistorical.pastperfectonline.com/Webobject/5B3C9392-0F9B-41DB-AEC4-523912281543,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994467.jpg
994.468,Coin,1855 French coin with severe rust damage on one side.,1855,1855,https://niagarahistorical.pastperfectonline.com/Webobject/F4F8771F-D68D-4B50-89DE-455365823830,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994468.jpg
994.471,Coin,"Commemorative coin featuring two angels placing a wreath on a statue on one side and dated 1816 on the reverse. Printed around the Angels are the words: ""Sir Isaac Brock, Hero of Upper Canada"", while around the angel pattern the text reads: ""Success to commerce and peace to the world"".",1816,1816,https://niagarahistorical.pastperfectonline.com/Webobject/7F885843-51C2-4B47-9E62-333430204547,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/994471.jpg
994.474,Coin:Commemorative,"A commemorative coin that celebrates 60 years of Canadian Confederation. The obverse side of the coin depicts King George V (r. 1936-1952) and wife Elizabeth Bowes-Lyon. Surrounding their faces reads ""1867 CONFEDERATION 1927 CANADA"". On the reverse of the coin is the shield of Canada. This shield has three royal lions of England, the royal lion of Scotland, the royal Irish harp of Tara and royal fleur-de-lis of France on it. On the bottom of the shield are three maple leafs representing Canada. A wreath surrounds the shield with the Canadian motto that reads ""A MARI USQUE AD MARE"" which translates to ""From Sea to Sea"".",1927,1927,https://niagarahistorical.pastperfectonline.com/Webobject/0C6C3D34-E825-46E7-952E-747550917528,https://s3.amazonaws.com/pastperfectonline/images/museum_74/026/thumbs/994474.jpg
994.484,Sampler,"Young girls were expected to grow up, get married, have children and care for their family home. These expectations meant that girls often received a very different education then boys. Girls were often taught only arithmetic or reading-if their parents could afford to pay for their schooling-along with other skills that were considered to be ""female accomplishments"". This included manners, sewing, painting, music and comportment. Samplers are therefore the most tangible evidence of female education during the early years of Niagara history. This charming traditional sampler is the work of Susan Chubbuck. The Chubbucks were well-known early merchants in Niagara.  Job Chubbuck built the Chubbuck block, a large building on Front Street in Queenston that was used at various times as a boarding house, restaurant, bank and hotel.  It later became known as the Fisher block or Ivy block.",1848,1848,https://niagarahistorical.pastperfectonline.com/Webobject/D7D780CE-B08D-4DE6-A48A-524589359550,https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/thumbs/994484.jpg
995.005,Canteen,A Canadian/British First World War water canteen with a blue enamel exterior and a rubber stopper attached by a string. The canteen would have been housed in a type of material carrying case.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/179F0A6C-E2EC-4951-8402-262779878006,https://s3.amazonaws.com/pastperfectonline/images/museum_74/033/thumbs/995005.jpg
995.015,Case:Gas Mask,"A British First World War gas mask carrying case made of canvas with straps and buckles to fasten it. It is stamped on the top of the front flap ""2"" as well as on the inside ""H.G. & H. Ld 17"" with an arrow and ""280"". The number 2 seen on this bag is an indicator of size, and different numbers corresponded to different size gas masks. Bags such as these were worn on the front of the body, with the opening flap pressed against the body to protect the mask from dirt while a soldier crawled. This may explain the damage on both sides of this bag, caused by friction. Other examples of these bags have similar damage which is often caused by the metal parts of the mask acidifying the canvas bag, causing it to deteriorate over time.",1914,1914,https://niagarahistorical.pastperfectonline.com/Webobject/F1A214E8-DB1B-4707-8136-370551941107,https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/thumbs/995015.jpg
995.025,Print,This beautifully illustrated page features the Lord's Prayer and the Ten Commandments in multicoloured graphics and black and white print.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/ED8C1A73-D19F-485D-A381-091973431379,https://s3.amazonaws.com/pastperfectonline/images/museum_74/055/thumbs/995025.jpg
995.041,Print,"Brightly coloured poster illustrating a luscious pile of ripe fruit and printed in bold coloured lettering ""Lord, give us This day our daily bread"".",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/01D57FD4-74E6-4587-9832-268258172735,https://s3.amazonaws.com/pastperfectonline/images/museum_74/055/thumbs/995041.jpg
995.042,Print:Rotogravure,"A Rotogravure portrait of a woman and a young child. Rotogravure process was developed in the 19th century to produce multiple art prints from a single image. The process involves engraving the image onto a cylinder, and using a rotary printing press, producing multiple images. Unlike photogravure, which can produce an image of high quality and richness, rotogravure produces an image of lower quality, so it was best suited for early newspaper photo features.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/2922F05D-FBAB-40A0-8D42-853897845050,https://s3.amazonaws.com/pastperfectonline/images/museum_74/055/thumbs/995042.jpg
995.048,Print,"Black sketch on cream paper in white matte dated 1840. Features Queenston Village on the Niagara River with Brock's Monument in the background. Contrast of light sunshine on hillside and dramatic, rough hills topped with Brock's Monument give great depth to the sketch.",1840,1840,https://niagarahistorical.pastperfectonline.com/Webobject/5A1BE273-D31C-4FAB-8141-487552472603,https://s3.amazonaws.com/pastperfectonline/images/museum_74/055/thumbs/995048-2.jpg
995.275,Ribbon:Fraternal,"This is an orange, blue, and purple rosette ribbon with a white, metal centre. William of Orange is mounted onto a silk ribbon. Below this ribbon there is fringing. The ribbon is for the Virgil Lodge No. 621.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/6E2FFAB5-735A-4773-8972-476509567753,https://s3.amazonaws.com/pastperfectonline/images/museum_74/027/thumbs/995275.jpg
995.3,Medal,"The commemorative British War Medal given to Gunner (Gnr) G.A. Kemsley from the S.A.F.A for service during the First World War. The medal was approved in 1919, for issue to officers and men of British and Imperial forces who had rendered service between 5 August 1914 and 11 November 1918. The front has a man on a horse and is inscribed with ""1914—1918"", while the back is inscribed with ""GEORGIS V BRITT OMN REX ET IND IMP""..",1914,1918,https://niagarahistorical.pastperfectonline.com/Webobject/B4ED5E6D-8D92-4E83-869A-210237508980,https://s3.amazonaws.com/pastperfectonline/images/museum_74/027/thumbs/995300.jpg
995.302,Medal,"The Queen's South Africa Medal was given to troops who served in South Africa between 11 October 1899 and 31 May 1902. The obverse depicts a side view of a crowned Queen Victoria with the text ""VICTORIA REGINA ET IMPERATRIX"" written around the image. The reverse depicts Britannia holding the Union Flag and a laurel wreath. In the background the men are marching towards the coast. The words ""SOUTH AFRICA"" are written above Britannia. The rim of this medal is engraved and reads ""4167 PTE. H. McCURRY. RL. IRISH RIF.""  There are three bars attached to the medal which read in descending order ""SOUTH AFRICA 1902"" ""TRANSVAAL"" ""ORANGE FREE STATE"". RL. IRISH RIF stands for Royal Irish Rifles",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/7250CEF1-64B3-4E0B-A034-189129253282,https://s3.amazonaws.com/pastperfectonline/images/museum_74/027/thumbs/995302.jpg
995.304,Medal,"The King's South Africa Medal was given to troops who served in South Africa from 01 January 1901 and onwards. Troops also had to complete 18 months of service before 01 June 1902. The obverse side depicts King Edward VII with the text ""EDWARDVS VII REX IMPERATOR"" above the image.The reverse depicts Britannia holding the Union Flag and a laurel wreath. In the background the men are marching towards the coast. The words ""SOUTH AFRICA"" are written above Britannia. This medal was issued with the Queen's South Africa medal.",1901,1902,https://niagarahistorical.pastperfectonline.com/Webobject/12796765-E192-492D-9FBB-864641858951,https://s3.amazonaws.com/pastperfectonline/images/museum_74/027/thumbs/995304.jpg
995.305,Medal,"A circular charcoal metal medal that reads ""PET PARADE LHS"" in the middle with the text ""CANADIAN JUNIOR HUMANE SOCIETY"" around the side.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/1497EA6F-F972-42EA-98F2-934216802140,https://s3.amazonaws.com/pastperfectonline/images/museum_74/027/thumbs/995305.jpg
995.307,Medal,An unissued active service medal from the Niagara Historical Society for serving in the First World War. The medal is inscribed with nothing on the front and has a maple leaf in the background.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/6898FFEB-A8F3-4E15-A813-656301638550,https://s3.amazonaws.com/pastperfectonline/images/museum_74/027/thumbs/995307.jpg
995.308,Pin,"This brass pin is in the shape of a maple leaf and features a red-bordered Salvation Army crest in the centre. Embossed on the bottom of the pin is ""Volunteer War Worker"" and above the crest is ""39-45"". The pin is attached to the original paper backing on which is written in blue ink, ""Special Design"".",1939,1945,https://niagarahistorical.pastperfectonline.com/Webobject/8F5BA539-96EA-4B35-BAFF-467274218420,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995308.jpg
995.309,Pin,"This round brass pin features a square union jack in the centre of a white star. The pin is topped by a royal crown and the text surrounding the border reads, ""Imperial Order Daughters of the Empire"". The I.O.D.E. as it was commonly referred to is a popular women's organization dedicated to promoting patriotism and providing charity.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/C8642801-E874-4445-B420-013641772433,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995309.jpg
995.31,Pin,"This brass pin features a white shield with a gold embossed rampant lion with the words ""Dieu et mon Droit"" engraved below. At the top of the pin is a royal crown, and a red white and blue ribbon is placed at the very bottom of the pin. On the reverse is engraved ""Official B.W.R.S. and B.B. By Accessocraft"".",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/D4717516-13E4-4253-B902-344590896134,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995310.jpg
995.311,Pin,"This is a circular copper pin of the Canadian Red Cross with a maple leaf at the top centre and a banner below which reads ""Branch Committee"". In the centre of the pin is a red cross on a white background. This pin is reflective of the military tradition in Niagara-on-the-Lake.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/46E64BED-AD95-41F5-BFB4-661769256423,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995311.jpg
995.312,"Pin, Membership","This round brass pin features an anchor in the centre in gold and the words ""Navy League - Keep Watch"" also in gold on a blue enamel background. The pin is topped with a royal crown, and reflects the naval history of Niagara-on-the-Lake.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/4F5DCB3C-8800-4BC4-808C-051948251586,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995312.jpg
995.313,Cap Badge,"This maple leaf shaped brass pin features a scrolling banner at the bottom with the words ""University of Toronto -Canada- Overseas Training Company"". There is a gold centred crest which features a tree and a beaver with the letters ""COTC"" which is capped by a royal crown. Niagara-on-the-Lake was a major military training ground for both world wars.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/34658160-F67B-44E1-A716-983638718936,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995313.jpg
995.314,Pin,"This gold safety pin is from the reign of George VI. It features the G.R. cypher with roman numeral ""VI"" in the centre and topped with a royal crown. Behind the royal cypher is a piece of red, white and blue ribbon. This pin reflects the enduring spirit of patriotism and loyalism in Niagara-on-the-Lake.",0,0,https://niagarahistorical.pastperfectonline.com/Webobject/CB23AF4E-4923-4339-A613-913452472856,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995314.jpg
995.315,Pin,This grey metal safety pin is in the shape of a maple leaf. It appears to have discoloured and developed a patina over time.,0,0,https://niagarahistorical.pastperfectonline.com/Webobject/CC83DFCB-B5FC-4BA2-B5CF-318742240161,https://s3.amazonaws.com/pastperfectonline/images/museum_74/043/thumbs/995315-3.jpg
